Ticker,signal_date,entry_date,exit_date,entry_price,exit_price,size,gross_pnl,net_pnl
PETR4,2025-10-23,2025-10-24,2025-10-30,30.299999237060547,29.88999938964844,330.0330116104028,-135.3134844012229,-147.34378440045995
PETR4,2025-10-24,2025-10-27,2025-10-31,30.15999984741211,29.75,331.5649884148807,-135.9415946572989,-147.9717546571463
PETR4,2025-10-27,2025-10-28,2025-11-03,29.89999961853028,30.100000381469727,334.4481648020685,66.88988812411128,54.85998812449275
PETR4,2025-10-28,2025-10-29,2025-11-04,30.09000015258789,30.25,332.3363226749585,53.17376091749491,41.14367091734232
PETR4,2025-10-29,2025-10-30,2025-11-05,29.920000076293945,30.850000381469727,334.2245980782315,310.82897821000813,298.79905820993184
PETR4,2025-10-30,2025-10-31,2025-11-06,30.0,31.01000022888184,333.3333333333333,336.66674296061313,324.63674296061316
PETR4,2025-10-31,2025-11-03,2025-11-07,29.8799991607666,32.18000030517578,334.6720308188737,769.7460538851537,757.7161738859929
PETR4,2025-11-03,2025-11-04,2025-11-10,30.0,32.36000061035156,333.3333333333333,786.6668701171875,774.6368701171875
PETR4,2025-11-04,2025-11-05,2025-11-11,30.25,33.20000076293945,330.57851239669424,975.2068637816375,963.1766137816375
VALE3,2018-01-03,2018-01-04,2018-01-10,41.810001373291016,42.470001220703125,239.17722247165915,157.85693033574717,145.8151203343739
VALE3,2018-01-04,2018-01-05,2018-01-11,41.56999969482422,43.29999923706055,240.55809654588657,416.1653969056262,404.12382690593137
VALE3,2018-01-05,2018-01-08,2018-01-12,42.400001525878906,43.54999923706055,235.84904811610642,271.225865517891,259.1834655163651
VALE3,2018-01-23,2018-01-24,2018-01-30,41.209999084472656,41.470001220703125,242.65955404419938,63.092002428224724,51.05079242914025
VALE3,2018-01-24,2018-01-25,2018-01-31,41.77999877929688,41.45000076293945,239.34897779258122,-78.98468788873012,-91.02646788750941
VALE3,2018-01-25,2018-01-26,2018-02-01,41.84999847412109,41.790000915527344,238.94863475762685,-14.336334714765586,-26.378184713239705
VALE3,2018-01-26,2018-01-29,2018-02-02,41.09999847412109,40.79999923706055,243.30901146618223,-72.99251780980879,-85.03361780828291
VALE3,2018-01-29,2018-01-30,2018-02-05,41.70000076293945,40.34999847412109,239.80814908970987,-323.7415501484044,-335.7832501491673
VALE3,2018-01-30,2018-01-31,2018-02-06,41.75,42.470001220703125,239.52095808383234,172.45538220434133,160.41363220434133
VALE3,2018-01-31,2018-02-01,2018-02-07,41.59999847412109,41.709999084472656,240.3846242018709,26.44245538133849,14.40085538286437
VALE3,2018-02-01,2018-02-02,2018-02-08,41.650001525878906,41.59000015258789,240.0960296192685,-14.406091498876474,-26.447741500402355
VALE3,2018-02-02,2018-02-05,2018-02-09,40.59999847412109,42.0,246.305427976164,344.8279749988884,332.7873750004143
VALE3,2018-02-05,2018-02-06,2018-02-14,40.0099983215332,44.5099983215332,249.93752610626942,1124.7188674782124,1112.678857479891
VALE3,2018-02-07,2018-02-08,2018-02-16,41.68999862670898,46.02999877929688,239.86568312318036,1041.0171013552049,1028.9754113565782
VALE3,2018-02-08,2018-02-09,2018-02-19,41.400001525878906,46.45000076293945,241.5458848171553,1219.806534041749,1207.765134040223
VALE3,2018-02-09,2018-02-14,2018-02-20,43.400001525878906,45.5099983215332,230.4147384427422,486.17435978570893,474.13095978418306
VALE3,2018-03-02,2018-03-05,2018-03-09,43.47999954223633,42.09999847412109,229.99080278936142,-317.38755350600064,-329.43103350554287
VALE3,2018-03-05,2018-03-06,2018-03-12,44.5,42.459999084472656,224.7191011235955,-458.42717202861655,-470.4716720286166
VALE3,2018-03-06,2018-03-07,2018-03-13,42.5099983215332,42.130001068115234,235.23877663703777,-89.39008901947739,-101.43259901779892
VALE3,2018-03-07,2018-03-08,2018-03-14,42.68000030517578,42.59999847412109,234.3017790181999,-18.74457134082842,-30.787251341133594
VALE3,2018-03-08,2018-03-09,2018-03-15,40.970001220703125,42.400001525878906,244.081027631182,349.03594400020853,336.9949739989878
VALE3,2018-03-09,2018-03-12,2018-03-16,42.290000915527344,42.29999923706055,236.46251557134315,2.3642282612323395,-9.678061739683187
VALE3,2018-03-12,2018-03-13,2018-03-19,42.7400016784668,41.09999847412109,233.97284995985822,-383.7162236640656,-395.75896366574403
VALE3,2018-03-13,2018-03-14,2018-03-20,42.84999847412109,41.59999847412109,233.3722370151173,-291.7152962688966,-303.75814626737076
VALE3,2018-03-14,2018-03-15,2018-03-21,42.70000076293945,42.5,234.1920332863152,-46.83858533160484,-58.88128533236778
VALE3,2018-03-15,2018-03-16,2018-03-22,42.400001525878906,41.93000030517578,235.84904811610642,-110.84934051624008,-122.89174051776595
VALE3,2018-03-16,2018-03-19,2018-03-23,41.52000045776367,41.59999847412109,240.84778154500566,19.26734476768442,7.225824767226657
VALE3,2018-03-19,2018-03-20,2018-03-26,41.09999847412109,42.0,243.30901146618223,218.97848157965402,206.9373815811799
VALE3,2018-03-20,2018-03-21,2018-03-27,41.75,40.86000061035156,239.52095808383234,-213.17350650261977,-225.21525650261978
VALE3,2018-03-21,2018-03-22,2018-03-28,41.93999862670898,41.540000915527344,238.43586856084497,-95.3738016879428,-107.4157416865695
VALE3,2018-03-22,2018-03-23,2018-03-29,41.2400016784668,42.209999084472656,242.48301631911514,235.20789683001814,223.16665682833968
VALE3,2018-03-23,2018-03-26,2018-04-02,42.0,43.0,238.0952380952381,238.0952380952381,226.0532380952381
VALE3,2018-03-26,2018-03-27,2018-04-03,42.38999938964844,42.869998931884766,235.90469790008967,113.23414700344232,101.19175700405266
VALE3,2018-03-27,2018-03-28,2018-04-04,40.61000061035156,42.54999923706055,246.2447635977376,477.71450321388943,465.6738932132791
VALE3,2018-03-28,2018-03-29,2018-04-05,41.869998931884766,43.25,238.83449379275763,329.59185653676684,317.54998653783497
VALE3,2018-03-29,2018-04-02,2018-04-06,42.31999969482422,42.7400016784668,236.2948977342032,99.24432577298549,87.20200577329067
VALE3,2018-05-29,2018-05-30,2018-06-06,50.209999084472656,56.06999969482422,199.16351687591407,1167.09833045262,1155.0481204535356
VALE3,2018-06-11,2018-06-12,2018-06-18,50.5,49.209999084472656,198.01980198019803,-255.44572584699878,-267.4962258469988
VALE3,2018-06-15,2018-06-18,2018-06-22,48.619998931884766,48.0099983215332,205.67668078334833,-125.46290081292597,-137.51152081185785
VALE3,2018-06-18,2018-06-19,2018-06-25,47.70000076293945,47.15999984741211,209.64360251686844,-113.2077372935595,-125.25543729432245
VALE3,2018-06-19,2018-06-20,2018-06-26,49.04999923706055,48.34000015258789,203.87360154012669,-144.75007044163306,-156.79912044087013
VALE3,2018-06-20,2018-06-21,2018-06-27,48.5099983215332,48.150001525878906,206.14307041855903,-74.21084479701933,-86.25935479534087
VALE3,2018-06-21,2018-06-22,2018-06-28,48.150001525878906,49.06999969482422,207.68431325231333,191.06918791079298,179.0210379092671
VALE3,2018-06-22,2018-06-25,2018-06-29,47.70000076293945,49.59000015258789,209.64360251686844,396.226280800581,384.17858079981806
VALE3,2018-06-25,2018-06-26,2018-07-02,47.5,48.7599983215332,210.52631578947367,265.2628045333059,253.21530453330587
VALE3,2018-06-26,2018-06-27,2018-07-03,48.47999954223633,47.959999084472656,206.27062901037954,-107.2608215085979,-119.30930150814014
VALE3,2018-06-27,2018-06-28,2018-07-04,47.84999847412109,48.02999877929688,208.9864225472931,37.6176198361105,25.56976983763638
VALE3,2018-06-28,2018-06-29,2018-07-05,49.70000076293945,49.70000076293945,201.2072403720535,0.0,-12.04970000076294
VALE3,2018-06-29,2018-07-02,2018-07-06,48.88999938964844,50.34000015258789,204.5408084442995,296.58432829648683,284.5354382970972
VALE3,2018-07-02,2018-07-03,2018-07-10,49.29999923706055,49.52999877929688,202.8397597313277,46.65305188553359,34.603751886296536
VALE3,2018-07-03,2018-07-04,2018-07-11,48.16999816894531,48.86000061035156,207.59809798886175,143.24319444360853,131.19502444543957
VALE3,2018-07-04,2018-07-05,2018-07-12,48.54999923706055,50.45000076293945,205.9732267177158,391.3494450538619,379.30089505462485
VALE3,2018-07-11,2018-07-12,2018-07-18,49.34999847412109,51.45000076293945,202.63425145279294,425.53239184386155,413.48304184538745
VALE3,2018-07-20,2018-07-23,2018-07-27,49.08000183105469,53.45000076293945,203.74897365371814,890.3827972393656,878.3337172375345
VALE3,2018-08-15,2018-08-16,2018-08-22,50.900001525878906,53.29999923706055,196.4636483343863,471.51230633292187,459.461406331396
VALE3,2018-08-16,2018-08-17,2018-08-23,49.52999877929688,53.34999847412109,201.8978446690355,771.2497050213802,759.2001750226009
VALE3,2018-08-17,2018-08-20,2018-08-24,51.09999847412109,54.150001525878906,195.6947220862319,596.8694995759057,584.8183995774316
VALE3,2018-09-05,2018-09-06,2018-09-13,52.790000915527344,53.77999877929688,189.42981296783154,187.5351101724164,175.48232017150087
VALE3,2018-10-10,2018-10-11,2018-10-18,56.43999862670898,56.5,177.17930976822743,10.631001904849164,-1.425438093777545
VALE3,2018-10-11,2018-10-15,2018-10-19,56.95000076293945,56.52999877929688,175.59262275739175,-73.7492498711062,-85.80619987186914
VALE3,2018-10-18,2018-10-19,2018-10-25,57.09999847412109,54.61000061035156,175.13135319140522,-436.07669532566507,-448.1337953241392
VALE3,2018-10-19,2018-10-22,2018-10-26,57.70000076293945,55.59999847412109,173.31022301169486,-363.95186500018076,-376.0095650009437
VALE3,2018-10-23,2018-10-24,2018-10-30,57.400001525878906,53.869998931884766,174.2160232433353,-614.983013964317,-627.040413965843
VALE3,2018-10-24,2018-10-25,2018-10-31,55.970001220703125,56.709999084472656,178.66713921565955,132.2133013454015,120.1573313441808
VALE3,2018-10-25,2018-10-26,2018-11-01,54.900001525878906,57.5,182.14935741461088,473.588051340126,461.53315133860013
VALE3,2018-10-26,2018-10-29,2018-11-05,54.02999877929688,57.52999877929688,185.08236583251195,647.7882804137919,635.7342504150126
VALE3,2018-10-29,2018-10-30,2018-11-06,53.59999847412109,57.22999954223633,186.56716949027816,677.239024524947,665.1854245264728
VALE3,2018-10-30,2018-10-31,2018-11-07,54.34999847412109,57.59000015258789,183.99264545999077,596.1364801159177,584.0821301174436
VALE3,2018-11-09,2018-11-12,2018-11-19,55.09999847412109,55.369998931884766,181.48820829272287,49.00189931774509,36.94679931927097
VALE3,2018-11-12,2018-11-13,2018-11-21,54.900001525878906,54.52999877929688,182.14935741461088,-67.39576253155681,-79.45066253308269
VALE3,2018-11-14,2018-11-16,2018-11-23,55.84999847412109,50.34999847412109,179.0510344352766,-984.7806893940212,-996.8365393924954
VALE3,2018-11-19,2018-11-21,2018-11-27,54.150001525878906,49.91999816894531,184.67220162904124,-781.164032823162,-793.2181828246878
VALE3,2018-11-21,2018-11-22,2018-11-28,54.68999862670898,52.29999923706055,182.84878864700312,-437.0084932642923,-449.06318326291904
VALE3,2018-11-22,2018-11-23,2018-11-29,53.38999938964844,52.0,187.30099483647604,-260.34826850324686,-272.4016585026365
VALE3,2018-11-23,2018-11-26,2018-11-30,49.95000076293945,52.79999923706055,200.20019714232976,570.570256374382,558.5203063736191
VALE3,2018-11-26,2018-11-27,2018-12-03,49.68999862670898,54.11000061035156,201.24774152488865,889.5154167435982,877.4657267449714
VALE3,2018-11-27,2018-11-28,2018-12-04,50.5,52.880001068115234,198.01980198019803,471.28734022083853,459.23684022083853
VALE3,2018-11-28,2018-11-29,2018-12-05,51.91999816894531,52.79999923706055,192.60401295586442,169.49173712444113,157.43981712627217
VALE3,2018-11-29,2018-11-30,2018-12-06,51.560001373291016,52.29999923706055,193.94879235166536,143.52169202091278,131.47013201953948
VALE3,2018-11-30,2018-12-03,2018-12-07,55.59999847412109,51.290000915527344,179.8561200438608,-775.1794382871833,-787.2350382856574
VALE3,2018-12-04,2018-12-05,2018-12-11,53.29999923706055,50.59999847412109,187.61726347355744,-506.5667545192188,-518.620054518456
VALE3,2018-12-05,2018-12-06,2018-12-12,51.70000076293945,50.369998931884766,193.4235948245553,-257.2537352858385,-269.30543528660144
VALE3,2018-12-06,2018-12-07,2018-12-13,52.47999954223633,50.59999847412109,190.5487821498916,-358.23191396985465,-370.2843939693969
VALE3,2018-12-07,2018-12-10,2018-12-14,51.119998931884766,50.880001068115234,195.6181574519314,-46.94793990299535,-58.99905990192724
VALE3,2018-12-10,2018-12-11,2018-12-17,51.150001525878906,51.25,195.50341547772166,19.550043233234387,7.498893231708508
VALE3,2018-12-11,2018-12-12,2018-12-18,51.150001525878906,51.43999862670898,195.50341547772166,56.695423690916115,44.64427368939024
VALE3,2018-12-12,2018-12-13,2018-12-19,50.84999847412109,50.0099983215332,196.65683972614602,-165.19177537741362,-177.24262537588774
VALE3,2018-12-13,2018-12-14,2018-12-20,50.380001068115234,49.810001373291016,198.49146065875837,-113.14007200070569,-125.1904520017738
VALE3,2018-12-14,2018-12-17,2018-12-21,51.900001525878906,50.86000061035156,192.67822169549837,-200.3855269654988,-212.43742696702466
VALE3,2018-12-17,2018-12-18,2018-12-26,51.34999847412109,50.43999862670898,194.74197268067516,-177.21516542414756,-189.26651542262167
VALE3,2018-12-18,2018-12-19,2018-12-27,51.79999923706055,49.5,193.0501958935446,-444.01530326954173,-456.0671032687788
VALE3,2018-12-19,2018-12-20,2018-12-28,50.7400016784668,51.0,197.08316257789625,51.24129147270841,39.19055147102994
VALE3,2018-12-20,2018-12-21,2019-01-02,50.27999877929688,51.09000015258789,198.88624190097565,161.098129068478,149.04784906969869
VALE3,2018-12-21,2018-12-26,2019-01-03,50.11000061035156,49.0,199.56096344437546,-221.51279122560263,-233.56290122621297
VALE3,2018-12-26,2018-12-27,2019-01-04,50.09999847412109,52.18999862670898,199.60080448236843,417.16571182481573,405.1156118263416
VALE3,2018-12-27,2018-12-28,2019-01-07,50.310001373291016,51.90999984741211,198.76763520242878,318.0279130285442,305.9776030271709
VALE3,2018-12-28,2019-01-02,2019-01-08,50.0099983215332,52.40999984741211,199.960014709583,479.90434041776774,467.8543304194462
VALE3,2019-01-02,2019-01-03,2019-01-09,50.79999923706055,53.68999862670898,196.85039665718375,568.8975261913124,556.8467261920754
VALE3,2019-01-03,2019-01-04,2019-01-10,49.81999969482422,53.09999847412109,200.72260259445358,658.369891487098,646.3200714874032
VALE3,2019-01-28,2019-01-29,2019-02-04,43.27000045776367,44.68000030517578,231.10700009724084,325.8608348729799,313.81756487252215
VALE3,2019-01-29,2019-01-30,2019-02-05,46.25,44.52000045776367,216.21621621621622,-374.053955078125,-386.100205078125
VALE3,2019-01-30,2019-01-31,2019-02-06,46.9900016784668,42.459999084472656,212.81122883173907,-964.0354186388587,-976.0824086405372
VALE3,2019-01-31,2019-02-01,2019-02-07,45.720001220703125,41.59000015258789,218.72265382774657,-903.324793929592,-915.3705139308128
VALE3,2019-02-01,2019-02-04,2019-02-08,46.0,43.15999984741211,217.3913043478261,-617.3913375191066,-629.4373375191067
VALE3,2019-02-04,2019-02-05,2019-02-11,44.45000076293945,42.02000045776367,224.9718746537701,-546.681724064629,-558.7261740653919
VALE3,2019-02-05,2019-02-06,2019-02-12,44.0,44.29999923706055,227.27272727272728,68.18164478648792,56.137644786487925
VALE3,2019-02-06,2019-02-07,2019-02-13,42.150001525878906,45.4900016784668,237.24791549201447,792.4080739444873,780.3659239429614
VALE3,2019-02-07,2019-02-08,2019-02-14,40.63999938964844,45.65999984741211,246.0629958214797,1235.2363516625285,1223.1957116631388
VALE3,2019-02-08,2019-02-11,2019-02-15,43.86000061035156,45.880001068115234,227.99817284179113,460.55641350969887,448.5125535090885
VALE3,2019-02-11,2019-02-12,2019-02-18,42.5,45.25,235.2941176470588,647.0588235294117,635.0163235294117
VALE3,2019-02-12,2019-02-13,2019-02-19,44.310001373291016,45.4900016784668,225.68268314312795,266.30563498178014,254.26132498040684
VALE3,2019-02-15,2019-02-18,2019-02-22,45.790000915527344,46.9900016784668,218.38829002095542,262.06611464218906,250.02032464127353
VALE3,2019-02-20,2019-02-21,2019-02-27,45.84000015258789,46.83000183105469,218.15008653387736,215.96895182621557,203.92311182606298
VALE3,2019-04-24,2019-04-25,2019-05-02,50.22999954223633,48.93999862670898,199.0842144362636,-256.8188188898235,-268.86904888936573
VALE3,2019-04-25,2019-04-26,2019-05-03,50.47999954223633,50.400001525878906,198.09825853173902,-15.847467726398845,-27.897947725941084
VALE3,2019-04-26,2019-04-29,2019-05-06,50.93999862670898,49.65999984741211,196.30938888083867,-251.27577813198764,-263.3267181306143
VALE3,2019-04-29,2019-04-30,2019-05-07,50.220001220703125,49.70000076293945,199.12385019770795,-103.54449325447295,-115.59471325569366
VALE3,2019-04-30,2019-05-02,2019-05-08,49.27999877929688,49.0,202.9220829486124,-56.817935517992126,-68.86721551677142
VALE3,2019-05-02,2019-05-03,2019-05-09,49.45000076293945,48.540000915527344,202.22446604074776,-184.02423324007574,-196.07368324083868
VALE3,2019-05-03,2019-05-06,2019-05-10,49.59999847412109,49.459999084472656,201.61290942816305,-28.225684265187105,-40.27528426366123
VALE3,2019-05-06,2019-05-07,2019-05-13,49.34999847412109,47.43000030517578,202.63425145279294,-389.057391754965,-401.1067417534391
VALE3,2019-05-07,2019-05-08,2019-05-14,49.81999969482422,47.59000015258789,200.72260259445358,-447.61131190211586,-459.6611319018107
VALE3,2019-05-08,2019-05-09,2019-05-15,49.0,47.95000076293945,204.08163265306123,-214.28555858378508,-226.33455858378508
VALE3,2019-05-09,2019-05-10,2019-05-16,48.29999923706055,46.400001525878906,207.03934074448202,-393.3742735390716,-405.4225735383087
VALE3,2019-05-10,2019-05-13,2019-05-17,48.52999877929688,47.720001220703125,206.05811356966376,-166.90656891986276,-178.95509891864205
VALE3,2019-05-13,2019-05-14,2019-05-20,48.18000030517578,46.75,207.5550007608809,-296.8037144288192,-308.8518944291244
VALE3,2019-05-14,2019-05-15,2019-05-21,47.150001525878906,47.40999984741211,212.08907054883903,55.14280235823525,43.09565235670937
VALE3,2019-05-15,2019-05-16,2019-05-22,48.54999923706055,47.459999084472656,205.9732267177158,-224.5108485513304,-236.55939855056747
VALE3,2019-05-16,2019-05-17,2019-05-23,46.400001525878906,47.81999969482422,215.51723429195687,306.03407807073665,293.9876780692108
VALE3,2019-05-17,2019-05-20,2019-05-24,47.619998931884766,48.310001373291016,209.9958047941982,144.89761799306706,132.84999799413518
VALE3,2019-05-20,2019-05-21,2019-05-27,47.09999847412109,50.18999862670898,212.31423193133352,656.0510090644013,644.0039090659272
VALE3,2019-05-21,2019-05-22,2019-05-28,47.77999877929688,50.25,209.29259638937054,516.9529685658703,504.905188567091
VALE3,2019-05-22,2019-05-23,2019-05-29,47.06999969482422,49.70000076293945,212.4495446108871,558.7425292472282,546.6954592475333
VALE3,2019-05-23,2019-05-24,2019-05-30,48.63999938964844,50.0099983215332,205.59210784299884,281.66096814884594,269.6123281494563
VALE3,2019-05-24,2019-05-27,2019-05-31,49.0,49.0,204.08163265306123,0.0,-12.049
VALE3,2019-06-05,2019-06-06,2019-06-12,48.88999938964844,51.4900016784668,204.5408084442995,531.8065701119364,519.7576801125467
VALE3,2019-07-05,2019-07-08,2019-07-15,50.650001525878906,52.68999862670898,197.43336029102863,402.7634826008373,390.7128325993114
VALE3,2019-07-24,2019-07-25,2019-07-31,51.0,49.810001373291016,196.07843137254903,-233.3330640605852,-245.3840640605852
VALE3,2019-07-25,2019-07-26,2019-08-01,51.0,48.400001525878906,196.07843137254903,-509.8036223766851,-521.8546223766851
VALE3,2019-07-26,2019-07-29,2019-08-02,50.29999923706055,47.84000015258789,198.8071600731178,-489.06543176647864,-501.1157317657157
VALE3,2019-07-29,2019-07-30,2019-08-05,50.16999816894531,46.0,199.32231144050334,-831.1736737368462,-843.2238437350152
VALE3,2019-07-30,2019-07-31,2019-08-06,50.380001068115234,46.619998931884766,198.49146065875837,-746.3283161004375,-758.3786961015056
VALE3,2019-07-31,2019-08-01,2019-08-07,49.2400016784668,46.47999954223633,203.0869142795564,-560.5203172520297,-572.5695572537081
VALE3,2019-08-01,2019-08-02,2019-08-08,48.20000076293945,47.18000030517578,207.4688763841039,-211.61834888350063,-223.66654888426356
VALE3,2019-08-02,2019-08-05,2019-08-09,46.59999847412109,45.4900016784668,214.59228170476047,-238.19674506442678,-250.2433450629009
VALE3,2019-08-05,2019-08-06,2019-08-12,46.459999084472656,45.15999984741211,215.2389194373034,-279.81043105423095,-291.8568910533154
VALE3,2019-08-06,2019-08-07,2019-08-13,45.84999847412109,46.5,218.10251543725255,141.7669678322434,129.72111783376928
VALE3,2019-08-07,2019-08-08,2019-08-14,47.29999923706055,44.880001068115234,211.4164938963633,-511.62752811403703,-523.6748281132741
VALE3,2019-08-08,2019-08-09,2019-08-15,46.70000076293945,43.88999938964844,214.13275881433984,-601.7133463348888,-613.7600463356517
VALE3,2019-08-09,2019-08-12,2019-08-16,45.150001525878906,43.68999862670898,221.4839349289554,-323.36718711583876,-335.41233711736464
VALE3,2019-08-12,2019-08-13,2019-08-19,45.54999923706055,43.650001525878906,219.53897184401632,-417.1235440188016,-429.16909401803866
VALE3,2019-08-13,2019-08-14,2019-08-20,45.97999954223633,43.84000015258789,217.48586558410457,-465.41961960714593,-477.46559960668816
VALE3,2019-08-14,2019-08-15,2019-08-21,45.0099983215332,44.150001525878906,222.1728587627142,-191.0679466172889,-203.11295661561044
VALE3,2019-08-15,2019-08-16,2019-08-22,44.45000076293945,43.88999938964844,224.9718746537701,-125.98455875796549,-138.02900875872842
VALE3,2019-08-16,2019-08-19,2019-08-23,44.290000915527344,43.27999877929688,225.78459682294033,-228.04292511910324,-240.08721512001878
VALE3,2019-08-19,2019-08-20,2019-08-26,43.5099983215332,42.79999923706055,229.83223134373176,-163.18067383635727,-175.2241838346788
VALE3,2019-08-20,2019-08-21,2019-08-27,43.59999847412109,43.31999969482422,229.35780619202384,-64.21990575597428,-76.2635057544484
VALE3,2019-08-23,2019-08-26,2019-08-30,43.4900016784668,45.56999969482422,229.93790788817788,478.2703922927856,466.2269022911071
VALE3,2019-08-27,2019-08-28,2019-09-03,43.310001373291016,45.52000045776367,230.89355074846367,510.2745357647455,498.2312257633722
VALE3,2019-09-24,2019-09-25,2019-10-01,47.02999877929688,47.709999084472656,212.63024153855835,144.58862913581825,132.54159913703896
VALE3,2019-10-02,2019-10-03,2019-10-09,45.31999969482422,45.66999816894531,220.6531347603264,77.22826047615031,65.18294047645549
VALE3,2019-10-03,2019-10-04,2019-10-10,45.70000076293945,47.2400016784668,218.81837709091525,336.98050105421703,324.93480105345407
VALE3,2019-10-04,2019-10-07,2019-10-11,46.29999923706055,48.63999938964844,215.98272494129031,505.39960931896775,493.35330931973067
VALE3,2019-10-07,2019-10-08,2019-10-14,46.29999923706055,47.9900016784668,215.98272494129031,365.0113324523552,352.9650324531181
VALE3,2019-10-08,2019-10-09,2019-10-15,45.66999816894531,47.90999984741211,218.96212833220125,490.47553498479294,478.429864986624
VALE3,2019-10-09,2019-10-10,2019-10-16,46.060001373291016,46.79999923706055,217.10811337054665,160.65954010123772,148.61348009986443
VALE3,2019-10-18,2019-10-21,2019-10-25,46.41999816894531,48.560001373291016,215.42439453799759,461.0088946055478,448.96247460737885
VALE3,2019-11-13,2019-11-14,2019-11-22,47.34999847412109,50.02999877929688,211.19324862207654,565.9979707582328,553.9506207597586
VALE3,2019-11-14,2019-11-18,2019-11-25,47.720001220703125,50.86000061035156,209.55573646677823,658.0048846030124,645.9571646017918
VALE3,2019-11-18,2019-11-19,2019-11-26,48.11000061035156,51.220001220703125,207.85699175086594,646.4353712110328,634.3872612104225
VALE3,2020-01-24,2020-01-27,2020-01-31,51.65999984741211,50.27000045776367,193.57336487682832,-269.06685903098565,-281.11851903083306
VALE3,2020-01-27,2020-01-28,2020-02-03,51.20000076293945,50.90999984741211,195.312497089617,-56.64080296992059,-68.69200297068353
VALE3,2020-01-28,2020-01-29,2020-02-04,51.70000076293945,52.27000045776367,193.4235948245553,110.25139002179985,98.19969002103691
VALE3,2020-01-29,2020-01-30,2020-02-05,49.970001220703125,52.9900016784668,200.1200671545489,604.3626944144345,592.3127244132138
VALE3,2020-01-30,2020-01-31,2020-02-06,50.959999084472656,53.27999877929688,196.23234261491513,455.258974981246,443.20801498216156
VALE3,2020-01-31,2020-02-03,2020-02-07,50.5,52.09999847412109,198.01980198019803,316.83138101407656,304.78088101407656
VALE3,2020-02-03,2020-02-04,2020-02-10,52.20000076293945,50.18999862670898,191.57087842611148,-385.0578748760328,-397.11007487679575
VALE3,2020-02-04,2020-02-05,2020-02-11,53.31999969482422,52.04999923706055,187.54688779510067,-238.18463335192985,-250.23795335162467
VALE3,2020-02-07,2020-02-10,2020-02-14,51.900001525878906,51.0,192.67822169549837,-173.41069352958272,-185.46259353110858
VALE3,2020-02-10,2020-02-11,2020-02-17,51.150001525878906,53.40999984741211,195.50341547772166,441.8373908336594,429.78624083213356
VALE3,2020-02-11,2020-02-12,2020-02-18,53.09999847412109,52.79999923706055,188.32392254914316,-56.49703308499113,-68.55013308346525
VALE3,2020-02-13,2020-02-14,2020-02-20,52.209999084472656,52.20000076293945,191.53419221135397,-1.9150204383314466,-13.96723043741592
VALE3,2020-02-14,2020-02-17,2020-02-21,51.709999084472656,50.130001068115234,193.38619564978438,-305.5498055175676,-317.6015155166521
VALE3,2020-02-21,2020-02-26,2020-03-03,46.65999984741211,46.34999847412109,214.31633160527383,-66.4383571163291,-78.48501711617651
VALE3,2020-02-26,2020-02-27,2020-03-04,44.650001525878906,48.56999969482422,223.9641580796823,877.9390895817331,865.8944395802073
VALE3,2020-02-27,2020-02-28,2020-03-05,43.9900016784668,46.84999847412109,227.32438323354333,650.1470076220216,638.1030176203432
VALE3,2020-02-28,2020-03-02,2020-03-06,44.880001068115234,44.61000061035156,222.81639398410016,-60.16052837295771,-72.20540837402582
VALE3,2020-03-02,2020-03-03,2020-03-09,46.7400016784668,37.83000183105469,213.94950023305236,-1906.2900144303935,-1918.336754432072
VALE3,2020-03-03,2020-03-04,2020-03-10,48.0,44.810001373291016,208.33333333333334,-664.5830472310384,-676.6310472310385
VALE3,2020-03-04,2020-03-05,2020-03-11,47.65999984741211,40.7400016784668,209.8195558542997,-1451.9509423206725,-1463.99860232052
VALE3,2020-03-05,2020-03-06,2020-03-12,44.20000076293945,35.349998474121094,226.24433998618252,-2002.2629267099144,-2014.3071267106773
VALE3,2020-03-06,2020-03-09,2020-03-13,40.45000076293945,42.900001525878906,247.21878396506887,605.6862093273826,593.6457593266197
VALE3,2020-03-09,2020-03-10,2020-03-16,41.900001525878906,39.040000915527344,238.66347579542807,-682.5776864435496,-694.6195864450755
VALE3,2020-03-10,2020-03-11,2020-03-17,43.0099983215332,41.5099983215332,232.50407789468437,-348.7561168420266,-360.7991268403481
VALE3,2020-03-11,2020-03-12,2020-03-18,36.0,38.650001525878906,277.77777777777777,736.1115349663628,724.0755349663629
VALE3,2020-03-12,2020-03-13,2020-03-19,42.0,36.400001525878906,238.0952380952381,-1333.3329700288318,-1345.3749700288317
VALE3,2020-03-13,2020-03-16,2020-03-20,36.0099983215332,35.189998626708984,277.70065165541024,-227.71444960992307,-239.7504596082446
VALE3,2020-03-16,2020-03-17,2020-03-23,40.5,34.099998474121094,246.91358024691357,-1580.2472903404705,-1592.2877903404706
VALE3,2020-03-17,2020-03-18,2020-03-24,38.79999923706055,37.63999938964844,257.7319638307702,-298.9690387169167,-311.0078387161538
VALE3,2020-03-18,2020-03-19,2020-03-25,37.5,40.84999847412109,266.6666666666667,893.3329264322898,881.2954264322898
VALE3,2020-03-19,2020-03-20,2020-03-26,37.900001525878906,42.0,263.85223212119905,1081.7937490903607,1069.7558490888348
VALE3,2020-03-20,2020-03-23,2020-03-27,35.54999923706055,40.09999847412109,281.2939582168849,1279.8872952765657,1267.8517452773287
